SHA,Message,Author,Date
3fd88b7f6fb6afac38edbc397b76340b4b67caa5,[playground] fixup for TS error,Jan Kassens,2022-11-11T17:18:18Z
b9ffb594781167ad4fa9c95e7b58d354e0673845,[playground] remove multi-file support and preview (#767),Jan Kassens,2022-11-11T17:11:08Z
3b3107fb3e335d39287589a37b68495d47862cf3,"Add Mermaid visualizations for CFG into fixtures 

This PR adds a new section to fixture tests, which renders the HIR into 

a visualization using mermaid.js syntax which can then be embedded 

directly into markdown. 

The nice thing about the mermaid syntax is that it's quite readable, so 

if desired we could replace the current basic block textual output with 

the mermaid block. I'm opting to append it for now and wait for feedback 

if we want to keep both or replace. 

To view the graphs in your editor, download an extension that 

adds mermaid.js support: 
https://mermaid-js.github.io/mermaid/#/integrations?id=editor-plugins. In vscode 
you can use this plugin by right clicking on ""Open Preview"" on any expect.md 
file. No extra dependencies are required for GitHub which should have builtin 
support for mermaid in markdown",Lauren Tan,2022-11-10T22:09:28Z
779947520d0aa8fd75deb0f1440f61004299f5cd,"[playground] new HIR tab 

Instead of hacking into the babel plugin passes, this now takes a new approach 
for the HIR tab: 

- The different passes are exported from the babel plugin (for simplicity) 

- The tab actually runs the compiler steps based on local config in the tab. 

- Re-purposed the CompilerFlags component to configure what passes to run. This 
is currently mostly causing different errors, but could be useful going forward 
as a direction.",Jan Kassens,2022-11-10T20:45:51Z
5e86e6a9c8f07779b43065e65a5187a23811e860,"[playground] refactor output tabs 

Removes a bit of indirection and opens the way to more easily customize specific 
tabs.",Jan Kassens,2022-11-10T19:32:40Z
21b6112238bbb25e1d56dbe71f9121e7444a8eec,"Fix `yarn dev` to run tsc watch mode 

The `--watch` argument forwarding wasn't working anymore because `yarn build` 
doesn't have the `tsc` command at the end anymore. There's maybe something that 
can be done to forward the watch argument, just call `tsc --watch` directly.",Jan Kassens,2022-11-10T16:30:45Z
d1e35c70398a3341d2e090d09a0863c7fe6c3325,"Don't disappear layout effects unnecessarily (#25660)

Nested Offscreens can run into a case where outer Offscreen is revealed
while inner one is hidden in a single commit. This is an edge case that
was previously missed. We need to prevent call to disappear layout
effects.

When we go from state:
```jsx
<Offscreen mode={'hidden'}> // outer offscreen
  <Offscreen mode={'visible'}> // inner offscreen
    {children}
  </Offscreen>
</Offscreen>
```

To following. Notice that visibility of each offscreen flips.

```jsx
<Offscreen mode={'visible'}> // outer offscreen
  <Offscreen mode={'hidden'}> // inner offscreen
    {children}
  </Offscreen>
</Offscreen>
```

Inner offscreen must not call
`recursivelyTraverseDisappearLayoutEffects`.
Check unit tests for an example of this.",Samuel Susla,2022-11-10T14:49:30Z
f57bcacced0cd532cfd94dea00cf9d50023e86a4,"fix for while (...) { break } edge case 

Small adjustment to the previous PR for a special case: 

```javascript 

while (cond) { 

break; 

} 

``` 

The loop body is an indirection to the fallthrough, so shrink() collapses that 
and makes the while.loop === while.fallthrough. We now detect that this is the 
case in codegen and correctly emit a `break` rather than trying to write the 
fallthrough block inside the loop.",Joe Savona,2022-11-10T04:52:08Z
656b8c9a0ed2dc2d99d07f9a4a878c35f9a0d09c,"While terminal and codegen 

Adds a new 'while' terminal variant, which will be a model for other loop 
terminals, and adds support for the entire compilation pipeline through codegen. 
To understand the structure of the terminal consider this input: 

```javascript 

let x = 0; 

while (x) { 

x = foo(x); 

} 

return x; 

``` 

We currently lower this to ifs and gotos: 

``` 

bb0: precursor to loop 

let x = 0; 

goto(break) bb1; // <-- **The new terminal replaces this** 

bb1: test block, whether to (re-)enter the loop 

if (x) consequent=bb2 alternate=bb3; 

bb2: loop body 

x = foo(x); 

goto(continue) bb1; 

bb3: fallthrough after the loop 

return x 

``` 

This representation correctly models the semantics of while statements, but 
loses the high-level information that there was a loop. The new 'while' terminal 
replaces the first 'goto(break) bb1'. Conceptually, the 'while' terminal means 
""enter the starting point of a while loop"". In this example the terminal would 
look like this: 

``` 

{ 

kind: 'while', 

testBlock: 'bb1', // the basic block that checks whether to enter the loop or 
not 

loop: 'bb2', // the block containing the loop body 

fallthrough: 'bb3' // the block that goes after the loop 

} 

``` 

Most passes will only look at 'testBlock', ie they will treat this terminal as a 
simple goto:testBlock. However, codegen uses the full information in the 
terminal to reconstruct the loop. My previous PR, #755, added a mechanism to be 
smart about when to emit or not emit `break` statements; this PR improves upon 
that to accurately emit the minimal break and continue statements: ie omitting 
entirely where they are extraneous, emitting unlabeled break/continue when 
sufficient, and falling back to labeled break/continue only where strictly 
necessary. The logic is very much analogous to IR construction.",Joe Savona,2022-11-10T00:39:50Z
90aa627c6b563a79b56737bb0c3c0a7970483074,Add LeaveSSA pass to DumpHIRPass,Lauren Tan,2022-11-09T22:31:00Z
e64ef9e1e04f333f0a820cd698ff039a11efd959,"Extract eachBlockOperand to its own visitor 

Follow up for #757: 

- Adds a new visitor which iterates over every Place within a BasicBlock - 
Remove unused entryBlock binding - Comments",Lauren Tan,2022-11-09T21:37:14Z
74e6ffc4a2e0a99bd6e2cdbc9a05c4d481c58dd0,"Leave SSA form 

Alternative approach to #750. We now store the original identifier on the Phi 
node, then rewrite every BasicBlock's identifiers to reference the original id 
instead of the SSA'd id. 

This solves the shadowing problem and also lets us omit adding copies of 
instructions.",Lauren Tan,2022-11-09T20:12:04Z
ea1a18ec169f459bc5b389c35af197db268cbe31,"Emit labeled ifs/switch/break; gen each block exactly once 

The approach is very similar to what BuildHIR does to resolve break and continue 
targets during IR construction: 

* We annotate goto targets as either a break or a continue (during HIR 
construction). This is necessary to reconstruct the right kind in codegen. 

* Codegen continues to work by traversing the IR as if it were a tree, relying 
on the `fallthrough` branches of if/switch to be able to visit the 
consequent/alternate recursively and then emit the fallthrough branch. 

* We track a Set of blocks that are scheduled to be emitted by some parent in 
the tree. Nested ifs may all have the same fallthrough branch, which we only 
want to emit once. This set helps us to know that a parent is already going to 
emit some block, such that children can skip it. 

* We also keep a stack of break targets that are in scope, and use this to 
convert gotos appropriately, as either a break, continue, or nothing at all (for 
example a switch case that falls through has no explicit syntax to model this 
fall-through, the only option is to emit nothing for the goto). 

* Then, if/switch have to carefully check whether each branch should be emitted 
or not. For example, if the alternate is already scheduled to be emitted (by a 
parent), then we emit a block with a break statement instead. 

* Switch in particular is tricky, because we need to know that subsequent cases 
are scheduled, but only for preceding blocks. So we visit the cases in reverse 
order (not surprisingly, we do the same thing during IR construction for similar 
reasons!). 

The bookkeeping is a bit finicky but this works reliably. There are some cases 
where we could try to emit an unlabeled break instead of a labeled break, or 
avoid emitting a label at all (if nothing will explicitly break to that label), 
but overall the generated code is readable enough that i'm inclined to ship and 
iterate. I'm open to feedback though, as always!",Joe Savona,2022-11-09T05:14:10Z
22d1481125f948b051de7a0e4a2f105b2ba7e089,Add and use mapInstructionOperands(),Joe Savona,2022-11-08T22:46:03Z
afabaa0af3fd636a0740e573daf929b8422d98c6,Add and use mapTerminalOperands(),Joe Savona,2022-11-08T22:45:59Z
2a049044bbd0ed76ccc88f6c9d34783158b444b3,Add and use eachTerminalSuccessor(),Joe Savona,2022-11-08T22:45:56Z
e665f6b877ec5f6ce29ccac50c25ab30e9ad1165,Cleanup in advance of reworking codegen,Joe Savona,2022-11-08T22:45:53Z
e336ea44ed14fa20568b4c9fd63e4667437e6e85,[playground] include HIR output (#756),Jan Kassens,2022-11-09T18:39:50Z
1e3e30dae2bcfbeb0abc686f2a37aec208eedb39,"Fix useSyncExternalStore dropped update when state is dispatched in render phase (#25578)

Fix https://github.com/facebook/react/issues/25565",Aurélien Chivot-Buhler,2022-11-08T10:25:42Z
f8f4dc4b8b044b9e6ceaa106e5a7667c2fdd308d,"s/SSAify/Enter SSA/ 

Rename this existing pass to make more sense with the next PR",Lauren Tan,2022-11-07T23:34:45Z
5bd3a39d86dc0fe52548b9d4d98416eb17b5ceeb,Implement HIR visitors (#747),Jan Kassens,2022-11-08T14:55:35Z
7c094af34e01e7e5cd0af668107cfff49811f624,"[HIR] fix missing read reference to switch test value 

Unless I'm mistaken, the switch operand is missing here.",Jan Kassens,2022-11-07T21:38:58Z
18dff7990a81b3ff1e716dd2cf113c6027bdcc06,"[DevTools] add support for HostSingleton & HostResource (#25616)

## Summary

This is to support two new reconciler work tags `HostSingleton` and
`HostResource` introduced in PRs #25243 #25426. The behavior is
described below.
I also renamed an option in components settings from an internal concept
""host"" to more understood ""dom nodes""

## How did you test this change?

Tested on the latest Vercel playground app
https://github.com/vercel/app-playground/

Before the change, devtools cannot show correct display name for these
new elements. Also, some unnecessary internal details are exposed to
users.
<img width=""1395"" alt=""image""
src=""https://user-images.githubusercontent.com/1001890/199578181-c4e4ea74-baa1-4507-83d0-91a62ad7de5f.png"">

After the change, the display names are correctly shown and the ""state""
would always be hidden in the detail view.
<img width=""1417"" alt=""image""
src=""https://user-images.githubusercontent.com/1001890/199578442-adc1951d-7d5b-4b84-ad64-85bcf7a8ebcc.png"">

These elements will also be hidden just like other native dom elements
(e.g. `<div>`)
<img width=""836"" alt=""image""
src=""https://user-images.githubusercontent.com/1001890/199578598-2dfacf64-ddc9-42b5-a246-dd0b09f629af.png"">",Mengdi Chen,2022-11-07T20:23:17Z
5d81fdeb5f1ae606d34d7a5b594a21c293912159,"[easy] use yield* in eachInstructionOperand 

Noticed we could simplify this code a bit using `yield*`.",Jan Kassens,2022-11-07T20:10:49Z
69cce3d51f067d6bf1b4a539ca130eafd3c52517,"[hir][be] Move collectInputs to HIRBuilder 

This seems like a better place to put helper methods.",Sathya Gunasekaran,2022-11-07T18:45:29Z
4d9022a17ce369067660319168d8357c0648f6c0,"Remove early SSA phi optimzation 

Reverts #726 which added an early optimization to the SSAify pass in skipping 
over phi creation if only one unique operand. This is no longer necessary with 
the addition of a phi elimination pass added in #739.",Lauren Tan,2022-11-07T17:25:50Z
3a200fa4a1911eb2eee8f5bbfdedfb478462a4ab,"Pass to eliminate redundant phis 

This is an alternate take on phi elimination to the one we pursued over VC w 
@poteto driving. This version exploits the RPO ordering of blocks to do phi 
elimination in a single pass when there are no loops, and to minimize repeated 
visits when there are loops. The main difference is when redundant phis are 
removed. Rather than eagerly walking through the CFG for each pruned phi to 
rewrite its uses, we build up a mapping of rewritten identifiers. As we walk 
through subsequent instructions, we rewrite each place based on that mapping. We 
continue cycling through the blocks so long as a given iteration *both* added 
new rewrites (meaning there may be subsequent uses to rewrite) *and* there are 
back-edges. With no loops this results in a single visit of each block and of 
each instruction, but even with loops this is bounded.",Joseph Savona,2022-11-07T16:37:19Z
