Time Frame,Repository,Issue Number,Issue Title,Author,Opened by Swedish,Total Comments,Commented by Swedish,Resolution Time (Days)
2022_2024,kubernetes,123651,[kubeadam][structured authz] can't use structured authz due to default `--authorization-mode` flag,LiorLieberman,NO,2,NO,0
2022_2024,kubernetes,118042,ci-cri-containerd-node-e2e-features is failing,adisky,NO,9,NO,292
2022_2024,kubernetes,123494,Failure cluster [b5fb78c2...] all soak jobs fail to save config ,dims,NO,2,NO,5
2022_2024,kubernetes,123293,Failure cluster [d164923b...] [FAILED] Failed to get replication controller,dims,NO,2,NO,17
2022_2024,kubernetes,123643,Failure cluster [fc354da1...] gcr.io/cadvisor/cadvisor:v0.47.2 is Missing!,dims,NO,3,NO,0
2022_2024,kubernetes,123567,test/conformance/walk.go search for path is hacky,thockin,NO,1,NO,2
2022_2024,kubernetes,123276,Add metrics for webhook matchConditions,ritazh,NO,2,NO,17
2022_2024,kubernetes,123617,how to connect specific Pods of Api and asp.net core MVC in Kubernetes?,Ommkwn2001,NO,2,NO,0
2022_2024,kubernetes,123247,Eviction Tests Failures - Sorting of active pods is random,kannon92,NO,3,NO,18
2022_2024,kubernetes,123616,how to connect specific Pods of Api and asp.net core MVC in Kubernetes?,Ommkwn2001,NO,3,NO,0
2022_2024,kubernetes,123450,[Failing test] [sig-apps] [sig-network] gce-master-scale-correctness ,SubhasmitaSw,NO,3,NO,7
2022_2024,kubernetes,123608,[Failing-test] UT TestPrintIPAddressList for  leap day ,pacoxu,NO,1,NO,0
2022_2024,kubernetes,123604,Multiple Timestamp Directories Exist in the Mount Directory After the Server Is Powered Off,xgdmrk,NO,4,NO,0
2022_2024,kubernetes,119406,Resources calculation of a pod with restartable init containers is wrong in `kubectl describe nodes`,gjkim42,NO,4,NO,34
2022_2024,kubernetes,123596,Unable to register node master when running kubeadm init,KuroTAJ,NO,2,NO,0
2022_2024,kubernetes,121233,[Flaking Test] UT TestWebSocketClient for closed connection,charles-chenzz,NO,8,NO,138
2022_2024,kubernetes,121449,[Eviction Manager] Missing unit test on PIDPressure,kannon92,NO,6,NO,129
2022_2024,kubernetes,115574,cronjob controller: reconsider log verbosity,ffilippopoulos,NO,7,NO,387
2022_2024,kubernetes,121688,Excessive etcd list+watch operations on 1.27+,brandond,NO,6,NO,0
2022_2024,kubernetes,123577,pod stuck in terminating after upgrading to v1.26.2,orangeguo3,NO,2,NO,0
2022_2024,kubernetes,122918,Scalability evaluation for validatingadmissionpolicy,cici37,NO,2,NO,37
2022_2024,kubernetes,123471,Service is not deleting endpoint and endpointslice when i do the update without the selector,yurivenancio30,NO,4,NO,6
2022_2024,kubernetes,113842,[Winkernel Proxier] Unexpected active TCP connection drops while horizontally scaling the endpoints for a LoadBalancer Service with External Traffic Policy: Local,princepereira,NO,6,NO,475
2022_2024,kubernetes,119560,Kubelet panic when allocates device for pods.,payall4u,NO,7,NO,218
2022_2024,kubernetes,112969,CSI SetUpAt does not retry when STAGE_UNSTAGE_VOLUME check fails,ggriffiths,NO,4,NO,90
2022_2024,kubernetes,122903,kubelet: watch of *v1.Pod ended with: very short watch: k8s.io/kubernetes/pkg/kubelet/config/apiserver.go:67: Unexpected watch close - watch lasted less than a second and no items received,jingrenzhou,NO,5,NO,37
2022_2024,kubernetes,123328,[Failing Test] gce-master-scale-performance,MaryamTavakkoli,NO,4,NO,12
2022_2024,kubernetes,123410,doc link out of date: volumeattributesclass,hunshcn,NO,2,NO,6
2022_2024,kubernetes,123057,Difference in observed pod status in regular vs static pod,harche,NO,5,NO,26
2022_2024,kubernetes,123496,[Flaking Test]  [sig-storage] In-tree Volumes [Driver: nfs] [Dynamic PV (default fs)] subPath should support existing directory,pacoxu,NO,3,NO,1
2022_2024,kubernetes,123509,[Bug] framework.Event not working when Node was added,KunWuLuan,NO,4,NO,0
2022_2024,kubernetes,113608,Umbrella issue tracking Beta impl. of KEP 3521 (Pod Scheduling Readiness),Huang-Wei,NO,6,NO,439
2022_2024,kubernetes,115301,AggregatedDiscovery controller does not purge old APIServices from cache,alexzielenski,NO,5,NO,397
2022_2024,kubernetes,122057,Scheduler evaluates many nodes even if there are no scoring plugins defined,aleksandra-malinowska,NO,3,NO,91
2022_2024,kubernetes,123434,resource quota may exceed it's limit while deployment rollingupdate,249043822,NO,4,NO,4
2022_2024,kubernetes,123467,Flaky UT in TestCause contexthelper_test ,Rajalakshmi-Girish,NO,3,NO,3
2022_2024,kubernetes,122052,[Flaky] test/integration/apiserver Test_ValidatingAdmissionPolicy_UpdateParamRef,pacoxu,NO,4,NO,91
2022_2024,kubernetes,122053,[Flaky][Conformance] Namespaces [Serial] should ensure that all services are removed when a namespace is deleted,pacoxu,NO,3,NO,91
2022_2024,kubernetes,119469,Dynamic resource allocation: refactoring overall flow of prepare/unprepare resources,TommyStarK,NO,4,NO,219
2022_2024,kubernetes,117798,Deletion of pod with prestop hook takes longer than expected.,payall4u,NO,7,NO,295
2022_2024,kubernetes,117373,Grace Termination Period timer doesn't start before preStop,cyrus-mc,NO,8,NO,315
2022_2024,kubernetes,123189,ContainerResource: add tests for switching the feature gate ,sanposhiho,NO,2,NO,15
2022_2024,kubernetes,123141,Postmerge test/image job fails to build and push container image,mkumatag,NO,5,NO,18
2022_2024,kubernetes,123414,Flaking test- TestRotateLogs from kubelet/logs/container_log_manager_test,Rajalakshmi-Girish,NO,4,NO,2
2022_2024,kubernetes,122542,Namespace resource reservation per node,remiville,NO,4,NO,43
2022_2024,kubernetes,120328,Flag to Disable the 6-minute Force Detach Window,rohitssingh,NO,6,NO,174
2022_2024,kubernetes,123236,Failure cluster [5fafdf38...] nfs related tests are failing since 2/7,dims,NO,4,NO,11
2022_2024,kubernetes,123025,Releases v1.26.12 - Kubernetes ConfigMap Values Not Resolving after Upgrade,SL20523,NO,6,NO,24
2022_2024,kubernetes,112768,APIserver's request is not balanced across multi instances,xuchen-xiaoying,NO,7,NO,510
2022_2024,kubernetes,112915,Can't watch for custom resources using client-go,simhnna,NO,7,NO,501
2022_2024,kubernetes,123447,problrm of join kubedam in worker node ,NikhilPatro123,NO,3,NO,0
2022_2024,kubernetes,121188,pull-kubernetes-e2e-gce-storage-snapshot is timing out occasionally,msau42,NO,4,NO,132
2022_2024,kubernetes,115303,Aggregated Discovery doesn't show aggregated apiservices as Stale before initial health check,alexzielenski,NO,4,NO,392
2022_2024,kubernetes,123116,Pod looses network connection (connection reset errors) during preStop period,eternalklaus,NO,5,NO,17
2022_2024,kubernetes,123365,The pod remains in the terminating state for an extended period of time,Eisenhower,NO,4,NO,2
2022_2024,kubernetes,123404,Why is the service type of nodeport downgraded from ipvs to iptables,smallemployees,NO,2,NO,0
2022_2024,kubernetes,123296,HPA External metrics with `metricType: AverageValue` don't correctly count the number of pods,RRethy,NO,2,NO,6
2022_2024,kubernetes,120983,interfaceFromUnstructured and mapFromUnstructured don't record keys,eddycharly,NO,3,NO,0
2022_2024,kubernetes,120776,"When I use the dynamic client, I get the following error like this: Trace[1546816028]: ""Reflector ListAndWatch"" ...",googs1025,NO,6,NO,4
2022_2024,kubernetes,120960,ServiceAccount not garbage collected when owned by another resource,teoincontatto,NO,4,NO,1
2022_2024,kubernetes,121627,failing-test: TestStoreDeleteCollectionWithContextCancellation,msau42,NO,7,NO,0
2022_2024,kubernetes,121643,data race in TestForgetWatcher,tkashem,NO,4,NO,0
2022_2024,kubernetes,120478,Failed test Namespaces [Serial] should apply changes to a namespace status [Conformance],aojea,NO,4,NO,0
2022_2024,kubernetes,120475,Failure cluster [63bfe963...]  [Volume type: blockfswithoutformat] Two pods mounting a local volume one after the other should be able to write from pod1 and read from pod2 exp,pacoxu,NO,5,NO,0
2022_2024,kubernetes,120419,cmd/kube-apiserver imports cmd/kubeadm,neolit123,NO,5,NO,0
2022_2024,kubernetes,120367,[Failing Test] Failure in setting up e2e tests (kubetest.Up),Vyom-Yadav,NO,4,NO,1
2022_2024,kubernetes,120326,evanphx/json-patch used by 1.28 drops a fix included in 1.27,liggitt,NO,2,NO,0
2022_2024,kubernetes,120270,AdmissionWebhook MatchConditions cause flaking tests all around suite,jiahuif,NO,3,NO,0
2022_2024,kubernetes,120238,should workload-high has more shares than workload-low?,silenceshell,NO,4,NO,0
2022_2024,kubernetes,117925,client-go failed to list and watch because the server was unable to return a response in the time allotted,qpzmtyv,NO,5,NO,124
2022_2024,kubernetes,121699,How to access app  in k8s cluster by aggregator apiservice with Authorization header ,USER0308,NO,3,NO,0
2022_2024,kubernetes,121754,flaky tests in k8s.io/kubernetes/vendor/k8s.io/apiextensions-apiserver/pkg/apis/apiextensions: validation ,neolit123,NO,2,NO,0
2022_2024,kubernetes,121855,"Pod ""xxx"" is invalid: spec: Forbidden: pod updates may not change fields other than `spec.containers[*].image`, `spec.initContainers[* ].image`, `spec.activeDeadlineSeconds` or `spec.tolerations` (only additions to existing tolerations)",allenhaozi,NO,5,NO,8
2022_2024,kubernetes,121887,DNS-1035 validation mismatch,mathnogueira,NO,2,NO,0
2022_2024,kubernetes,121911,[Flaking Test] Conformance-GCE-master-kubetest2 (client rate limiter Wait returned an error),Vyom-Yadav,NO,8,NO,4
2022_2024,kubernetes,121961,v1.27.0  kube-apiserver restart failed after edit yaml file （add `--token-auth-file`）,chaseSpace,NO,3,NO,0
2022_2024,kubernetes,121966,Access `negotiation.MediaTypeOptions` from `rest.Lister` implementation,toddtreece,NO,3,NO,1
2022_2024,kubernetes,122007,"Failed to dial apiserver ""10.96.0.1:443"": dial tcp 10.96.0.1:443: i/o timeout When install kube-ovn-cni",WindHenry,NO,3,NO,0
2022_2024,kubernetes,122153,why encode object instead of event and returned directly in watchEncoder?,likakuli,NO,5,NO,2
2022_2024,kubernetes,122220,"Follow up #121985: Conformance test regarding the access of ""/""",tnqn,NO,6,NO,4
2022_2024,kubernetes,122592,go-flow-levee is abandoned and semi-broken,thockin,NO,3,NO,0
2022_2024,kubernetes,122601,[Failing Test] ci-kubernetes-e2e-gci-gce-serial failed ,pacoxu,NO,3,NO,0
2022_2024,kubernetes,122746,Custom CIDR for control and data planes,rgherta,NO,4,NO,0
2022_2024,kubernetes,122755,Mutation webhook fails with unsupported patch type error,supercmmetry,NO,3,NO,0
2022_2024,kubernetes,123053,Duplicate OwnerReferences Can Deny Service To SSA Clients,stevekuznetsov,NO,6,NO,0
2022_2024,kubernetes,123086,[Flaking Test] k8s.io/kubernetes/test/integration/apiserver: cel in high flaky rate for `EtcdMain goroutine check`,pacoxu,NO,2,NO,2
2022_2024,kubernetes,123043,incorrect comment & function name about SchedulingGated,yanhuan0802,NO,4,NO,20
2022_2024,kubernetes,123395,kubernetes 1.16 to 1.20,BingYanlx,NO,6,NO,0
2022_2024,kubernetes,121035,how to get netnspath of container after k8s 1.24?,lelvisl,NO,7,YES,107
2022_2024,kubernetes,110637,kube-scheduler preemption logic deadlock when it evicts a Pod with a volume to make room for the CSI driver Pod,ialidzhikov,NO,10,NO,612
2022_2024,kubernetes,123378,TestMakeUserNsManagerFailsPodRecord from pkg/kubelet/userns/userns_manager_test.go is failing ,Rajalakshmi-Girish,NO,7,NO,0
2022_2024,kubernetes,123368,Installing the k8s server using kubeadm and restarting it resulted in the master node being unable to connect to the server: tls: failed to verify certificate: x509: certificate signed by unknown authority,flamboyantBox,NO,5,NO,0
2022_2024,kubernetes,117951,"When a pod completes, every pending pod is added back to active/backoff",alculquicondor,NO,5,NO,283
2022_2024,kubernetes,116954,Completed pod stuck in Terminating state after kubelet restart,PaulFurtado,NO,5,NO,328
2022_2024,kubernetes,116019,Replace storage.googleapis with dl.k8s.io for all binaries related ,mfahlandt,NO,5,NO,360
2022_2024,kubernetes,117856,Job not running on scheduled time - Kubernetes CronJob,khteh,NO,5,NO,286
2022_2024,kubernetes,117123,kube-controller-manager: resource leak,veshij,NO,8,NO,319
2022_2024,kubernetes,119881,Namespace in terminating state,vuravenkatachaitanya,NO,7,NO,192
2022_2024,kubernetes,122283,[Flaking Test][sig-scheduling]  SchedulerPredicates [Serial] validates resource limits of pods that are allowed to run ,pacoxu,NO,3,NO,67
2022_2024,kubernetes,122822,[Flaking Test] [sig-apps] periodic-conformance-main-k8s-main,MaryamTavakkoli,NO,4,NO,32
2022_2024,kubernetes,117359,"Implement ""depends_on"" for kind deployment",Stenstromen,NO,3,NO,310
2022_2024,kubernetes,114474,【cronjob】Add a new condition when a cronjob controller encounters an invalid time zone.,lengrongfu,NO,5,NO,431
2022_2024,kubernetes,117157,How can I get the size of the current resource in the queue,CharlesQQ,NO,3,NO,317
2022_2024,kubernetes,117062,Query about setting audit log timezone,Bryce-huang,NO,5,NO,321
2022_2024,kubernetes,117065,Add resource `MultiplePodDisruptionBudget` to support mutiple pdb constraint of per pod in EvictionAPI,chijinxina,NO,3,NO,320
2022_2024,kubernetes,116908,HPA to support AND operation,kevinteng525,NO,4,NO,330
2022_2024,kubernetes,115491,GCE health monitor detects failed Kubelet and restarts,mbrancato,NO,4,NO,380
2022_2024,kubernetes,117179,[scheduling] movePodsToActiveOrBackoffQueue moves wrong pods to active or backoff queue,KunWuLuan,NO,5,NO,314
2022_2024,kubernetes,116981,Crash in podautoscaler.getLongestPolicyPeriod,secsys-go,NO,3,NO,325
2022_2024,kubernetes,116888,support PreBind for scheduling extender,borgerli,NO,5,NO,331
2022_2024,kubernetes,116983,Crash in parallelize.chunkSizeFor,secsys-go,NO,3,NO,325
2022_2024,kubernetes,123324,Add metrics for general authz decisions,liggitt,NO,2,NO,2
2022_2024,kubernetes,116900,cri support logScheme=file ,ningmingxiao,NO,3,NO,330
2022_2024,kubernetes,122280,Pod Container.Command doesn't respect ulimit set in `etc/bash/bash.rc`,Souheil-Yazji,NO,5,NO,62
2022_2024,kubernetes,123335,[Flaking Test] gce-master-scale-correctness,zelenushechka,NO,2,NO,0
2022_2024,kubernetes,120901,Serving watch requests takes large memory space in goroutine's stack,linxiulei,NO,3,NO,142
2022_2024,kubernetes,119102,[StructuredAuthorizationConfig] Implement reloading of configuration,palnabarun,NO,5,NO,225
2022_2024,kubernetes,121896,"Apply for node will failed in  IP dual stack enviroment, with setting --server-side=true",jiangyouP,NO,6,NO,92
2022_2024,kubernetes,123088,kubelet panic due to invalid memory address or nil pointer dereference,C0reFast,NO,5,NO,13
2022_2024,kubernetes,111516,Deprecation and removal of the `SecurityContextDeny` admission plugin,mtardy,NO,9,NO,566
2022_2024,kubernetes,123234,Make `fmt.Errorf` use `%w` to wrap error instead of `%v`,linxiulei,NO,8,NO,3
2022_2024,kubernetes,123146,e2e_node: Rebuild `registry.k8s.io/stress:v1` as Schema2 or OCI,AkihiroSuda,NO,3,NO,8
2022_2024,kubernetes,123013,"e2e_node help message about ""--kubeconfig"" flag is not correct ",YuikoTakada,NO,5,NO,16
2022_2024,kubernetes,123289,Accessing Metrices on Https using Pod IP,vivek-singh2,NO,2,NO,0
2022_2024,kubernetes,122505,[Flaking Test] [sig-scheduling] UT TestSchedulerWithExtenders,pacoxu,NO,7,NO,48
2022_2024,kubernetes,123287,"`post-kubernetes-push-e2e-agnhost-test-images` is passing without an error, but no image is built",AkihiroSuda,NO,3,NO,0
2022_2024,kubernetes,123019,configure topologySpreadConstraints in order to ignore zones which have no health nodes?,AmarNathChary,NO,3,NO,15
2022_2024,kubernetes,123277,Unable to Create Headless Services  in 1.27.3,chipzzz,NO,3,NO,0
2022_2024,kubernetes,121712,POD drop resolv.conf conf when restart Pause container ,gaopeiliang,NO,5,NO,102
2022_2024,kubernetes,123266,CI: `post-kubernetes-push-e2e-agnhost-test-images` is failing (`gcr.io/k8s-staging-e2e-test-images/agnhost:2.46-linux-amd64 is a manifest list`),AkihiroSuda,NO,2,NO,0
2022_2024,kubernetes,122113,Describe wrong memory usage.,lenneker-encora,NO,5,NO,75
2022_2024,kubernetes,121710,UT pkg/kubelet/cm/dra TestUnprepareResources/should_timeout flaking with stable golang version and Kubernetes master,srivastav-abhishek,NO,5,NO,102
2022_2024,kubernetes,121392,Job controller keeps logging panics,mimowo,NO,5,NO,116
2022_2024,kubernetes,122156, HostPath type volumes do not support subPath ,DokiDoki1103,NO,4,NO,73
2022_2024,kubernetes,123175,Change encryption config reload success/failure metrics,aramase,NO,2,NO,5
2022_2024,kubernetes,123195,Intree volume tests are failing on containerd-e2e-ubuntu,kannon92,NO,2,NO,5
2022_2024,kubernetes,123256,Kubernetes unit tests are getting failed to execute due to improper Go Version in dependency file,srivastav-abhishek,NO,3,NO,0
